daiya_sid,bin_no,course_sid
94ec9815-94a2-419c-92db-c6ade3ee698a,3,b29a9feb-09b1-457e-8fc2-190a41866809
34d6e267-c034-4f33-a01a-d3331f4775da,10,b29a9feb-09b1-457e-8fc2-190a41866809
4f0c4bf2-e27a-4142-8e81-e7604eb36d74,8,b29a9feb-09b1-457e-8fc2-190a41866809
1ecfc6ae-fde6-4704-8dd9-dce24cb008d6,14,b29a9feb-09b1-457e-8fc2-190a41866809
c1d33cdf-bfd2-4238-b8cf-dd8992f2d64f,11,b29a9feb-09b1-457e-8fc2-190a41866809
2b93aa5d-270c-4247-88a2-de51fb2658c4,1,b29a9feb-09b1-457e-8fc2-190a41866809
e3a0ec8f-9bb2-45b6-8a7f-f2d68e898b7e,5,b29a9feb-09b1-457e-8fc2-190a41866809
e8445287-03d9-4168-9ce3-f248dae65de0,4,b29a9feb-09b1-457e-8fc2-190a41866809
3fd4c235-4c46-4a1c-bc87-fe1546607b7f,12,b29a9feb-09b1-457e-8fc2-190a41866809
b922f864-ba84-43cb-a4f8-ffe080165db1,13,b29a9feb-09b1-457e-8fc2-190a41866809
2a54c3ef-3154-4c92-a2c5-891f3ea4f910,6,b29a9feb-09b1-457e-8fc2-190a41866809
82101f8d-6ed7-4a80-8dec-8b6573803d25,15,b29a9feb-09b1-457e-8fc2-190a41866809
1edf3869-3b3e-4d7e-8995-84582a273213,3,b29a9feb-09b1-457e-8fc2-190a41866809
1696e08c-7276-47a5-958f-87ae8881e46f,8,b29a9feb-09b1-457e-8fc2-190a41866809
7d7262e7-e484-4e6a-b7a9-86fa55723df8,2,b29a9feb-09b1-457e-8fc2-190a41866809
91bda4d6-e1de-40fe-a8f2-78bd2e0cc57d,11,b29a9feb-09b1-457e-8fc2-190a41866809
281b1a60-646f-4e2b-bb8b-7e17f8977a5f,7,b29a9feb-09b1-457e-8fc2-190a41866809
b1821fc0-8e12-4b4e-ae7e-a4939f3b2804,17,b29a9feb-09b1-457e-8fc2-190a41866809
a415b5f9-0566-4a60-9254-a4634020f397,6,b29a9feb-09b1-457e-8fc2-190a41866809
6b25dbaf-84b7-4d79-8450-a62cfd59734c,6,b29a9feb-09b1-457e-8fc2-190a41866809
f9c0be1d-dbfd-4638-be0c-9933b0ff53b6,14,b29a9feb-09b1-457e-8fc2-190a41866809
b1380f28-1039-43e4-8181-0d855c75aeca,10,b29a9feb-09b1-457e-8fc2-190a41866809
178ea7f4-a89b-48bf-9d00-14d3694768ab,18,b29a9feb-09b1-457e-8fc2-190a41866809
71456f6f-0ab3-44e1-acbf-14defac1fe39,9,b29a9feb-09b1-457e-8fc2-190a41866809
ccc1a5f4-25b9-4807-982f-0a32211553d3,1,b29a9feb-09b1-457e-8fc2-190a41866809
93b6997c-b93e-4bd7-b0a5-07021ee02e15,7,b29a9feb-09b1-457e-8fc2-190a41866809
1be013fd-bd8b-43d7-9e7a-25fc8dc88032,16,b29a9feb-09b1-457e-8fc2-190a41866809
d2920e96-4e30-46b0-bb14-18a92a6eb687,5,b29a9feb-09b1-457e-8fc2-190a41866809
216e17ae-696e-461b-9ec7-215103abd1e7,4,b29a9feb-09b1-457e-8fc2-190a41866809
8439de70-e4a7-43f5-90b1-1e2b575503d8,2,b29a9feb-09b1-457e-8fc2-190a41866809
27c0cd88-c2ff-489b-bc6a-3b08cd8840af,4,b29a9feb-09b1-457e-8fc2-190a41866809
e93c5b3b-7d1a-401d-be7b-3c2f7999a0b3,11,b29a9feb-09b1-457e-8fc2-190a41866809
5c7b782f-1288-4a37-abc4-4602d438279d,12,b29a9feb-09b1-457e-8fc2-190a41866809
57b83fa4-5417-4e6c-bf2d-4cf08c65186c,9,b29a9feb-09b1-457e-8fc2-190a41866809
ade42476-75ec-4007-a365-4e8158a6e067,10,b29a9feb-09b1-457e-8fc2-190a41866809
b61c47d1-4984-486e-bc16-4a6fbbeae4b6,7,b29a9feb-09b1-457e-8fc2-190a41866809
2875a2c2-4b6e-43a2-8f17-5c3bf9756843,8,b29a9feb-09b1-457e-8fc2-190a41866809
a5ed0607-be2b-400c-b1d5-ad15855287f6,3,6efb605a-c5c4-404d-85ff-1a77fc4b8591
94425b72-fb3b-4226-902f-5ad644dc1bb5,3,6efb605a-c5c4-404d-85ff-1a77fc4b8591
d2dbaab8-828b-4f5a-ae4d-27ed0e47b3d0,2,6efb605a-c5c4-404d-85ff-1a77fc4b8591
23f9d57c-a4bb-4b7d-8df3-962917213624,2,6efb605a-c5c4-404d-85ff-1a77fc4b8591
1f3662d1-9ae8-4815-99e8-a85d8b94e1e3,1,6efb605a-c5c4-404d-85ff-1a77fc4b8591
4718d324-7be0-4459-88a2-735dc9e410f6,1,6efb605a-c5c4-404d-85ff-1a77fc4b8591
7cd9838b-d0af-48c4-b4d2-bf3ca06aeb7c,1,57f132e6-9ca1-4c3a-a256-1c6a18ef9aaa
8eb58776-35cd-4c62-b6e1-c356ac7ed643,2,57f132e6-9ca1-4c3a-a256-1c6a18ef9aaa
fd711589-a230-452b-9672-c3b14fd07abb,1,d09a87b5-9de9-45e7-abe4-1ca13675fb7a
fe862a7d-ab95-4e80-bc93-c2c2af4bd9c3,2,d09a87b5-9de9-45e7-abe4-1ca13675fb7a
0b3fadcd-0f2f-4653-a313-c7fcd569648d,1,aa7e0572-885d-4582-9659-1d58ca20d517
dcfbc532-3ab6-4110-a45a-09f609bf71a0,1,ceaba193-36ee-4ff0-90e5-1d7ef78fa631
3b728d39-9b41-4f5a-bf29-6ebe68509a8a,1,122d1a22-135e-4123-ab60-20bb890091b8
bdd20aa4-af8c-4406-8645-463e9f4e6d23,3,122d1a22-135e-4123-ab60-20bb890091b8
c74bfa1f-c1d7-4d80-a09d-502d031496cb,2,122d1a22-135e-4123-ab60-20bb890091b8
ea56ffe2-0be1-4651-800b-7ddbcc26aaca,2,eb25974f-6af1-4482-ae3f-20f4b7a144a9
91de0ddf-cd90-46ad-adc5-a0140e2f1775,1,eb25974f-6af1-4482-ae3f-20f4b7a144a9
520a5b6c-14d0-403c-832e-900a5be16a34,3,eb25974f-6af1-4482-ae3f-20f4b7a144a9
264f4163-ce1a-4ef3-81a3-f7665713bca4,1,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
112f2e69-4de9-42a8-a666-e7b3d77673d9,3,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
03817ac4-a52e-41b0-b82e-dd303892fc56,3,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
6d424c27-ddc2-4675-965b-dc5389b47970,2,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
6a7d6b13-1a24-44f7-83d5-b19a39541a03,10,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
b571f364-6c6c-4785-853d-be63e872e830,5,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
a76c01f9-32ee-4bb9-8817-b5ad80b0e788,9,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
d7b255d9-bf3f-401b-b578-b62453dda091,7,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
e1c0d086-91b1-4742-b114-b666d87a9c58,5,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
6aa813ad-a501-40dc-ab81-d06f3a746d1c,3,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
17868bfd-9d05-4803-a60d-cf71e8e23e8a,1,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
22da99b6-f059-441b-b6b9-d2fe2451fa26,7,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
cd4e6a36-e9e7-4933-b2cf-c64f94649f49,4,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
ab402c03-8027-4d56-879c-ca01dbc56d7e,14,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
f9fb4cea-cae5-44e0-ba2d-9e5d44fd6a23,2,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
5c9da446-a251-4857-a728-9a8b0974424f,5,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
f71a4ef4-0998-4c2b-862a-a603e2d3c05f,2,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
66b97b32-3187-4a63-aaf5-7ddbfda4ac14,8,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
de495da0-0cdc-4ef8-970d-7fd2470ca60f,6,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
ee763acf-8c0c-4323-a602-8ac1c17c6d07,7,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
6e72137a-3cf5-40fe-9405-7029b19f1892,13,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
ecc5a036-3966-4205-84b6-7320628b0fe7,10,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
4f6b001b-bac4-467a-b3a0-5003e3c13b44,8,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
1f9f888a-645f-4858-a116-4901644aa664,11,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
954f387f-cdbc-48b7-9321-4ca854aa5442,8,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
15889c41-21f1-4f7a-825b-4454252607a5,9,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
733ddcba-4f29-4171-9791-3f6f4b80122a,1,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
1255986e-3ad2-4e8d-9afc-36f9928f2b62,4,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
241b1319-f9bb-400b-b358-339ea12921de,12,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
f9527b15-91aa-4c9d-970b-1e8479fb2a0a,4,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
e6440a23-a495-4499-939f-2855bb32fe8d,6,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
60f75e2e-24b1-4da1-94f6-2b61968633b8,6,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
487c79d1-0f3d-4746-aac9-108202593db3,10,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
9df9d13b-961b-4051-8ee5-01327d280b3a,9,e7d88d0b-f8c2-4d3f-a39f-20fadc574bb8
688ba60d-4a98-417c-836b-cb9603e617f2,31,dcd57220-5713-4bef-ac5c-219917ce1eaa
3e38482f-ab9c-4746-9a71-cc011d19bc50,20,dcd57220-5713-4bef-ac5c-219917ce1eaa
1b5aee0b-fed8-4e04-a1be-c68aea1a3c30,36,dcd57220-5713-4bef-ac5c-219917ce1eaa
02836237-cba1-4b1f-a33b-c800dacf2415,14,dcd57220-5713-4bef-ac5c-219917ce1eaa
bf33527b-6480-4448-95f2-c0fb08cf5eda,17,dcd57220-5713-4bef-ac5c-219917ce1eaa
3c7d65d1-114a-4f95-a3eb-c352cbc902f6,25,dcd57220-5713-4bef-ac5c-219917ce1eaa
c53d3754-3b1f-4331-a651-c415e560f049,2,dcd57220-5713-4bef-ac5c-219917ce1eaa
bccaa297-b1b0-4c72-9831-c5f2418453b0,6,dcd57220-5713-4bef-ac5c-219917ce1eaa
5e32a735-f9e4-4f40-a0e3-c5fb283b9e23,43,dcd57220-5713-4bef-ac5c-219917ce1eaa
adb74326-7a8b-4bce-8598-c576e1f82a12,7,dcd57220-5713-4bef-ac5c-219917ce1eaa
bdc5bc28-9803-4c6f-ac1c-d7734e3b43f2,30,dcd57220-5713-4bef-ac5c-219917ce1eaa
e951bc71-e288-4059-837e-d56e0c45eea9,29,dcd57220-5713-4bef-ac5c-219917ce1eaa
9ee56d63-65e1-4ba1-ba47-d60fdfe4897e,15,dcd57220-5713-4bef-ac5c-219917ce1eaa
c311451a-7b75-4715-9b05-ce9028dd93d8,34,dcd57220-5713-4bef-ac5c-219917ce1eaa
609a1378-713a-46ad-9027-b6c933f34326,12,dcd57220-5713-4bef-ac5c-219917ce1eaa
226133f5-0859-4cc6-a96a-b4e2155338b7,12,dcd57220-5713-4bef-ac5c-219917ce1eaa
9faef7ea-3548-445f-a120-b90ee046324d,27,dcd57220-5713-4bef-ac5c-219917ce1eaa
c30ee998-dd67-4816-b1c2-be7cb52b3c97,9,dcd57220-5713-4bef-ac5c-219917ce1eaa
c78be3e2-e9c0-4da9-8991-be3d3e38c66c,8,dcd57220-5713-4bef-ac5c-219917ce1eaa
3de2a27e-7a13-419e-b496-bacfa32d8b8a,15,dcd57220-5713-4bef-ac5c-219917ce1eaa
308d0f7a-88e5-4d91-8ba1-b1a58267964e,18,dcd57220-5713-4bef-ac5c-219917ce1eaa
9bb2760f-914c-4a38-b27e-b35d92de78a4,37,dcd57220-5713-4bef-ac5c-219917ce1eaa
bcc3f94a-7adb-46ad-9a29-b3963b76bf56,11,dcd57220-5713-4bef-ac5c-219917ce1eaa
7d5fd419-1f2f-493c-99ed-ad02bcedfab0,28,dcd57220-5713-4bef-ac5c-219917ce1eaa
58c75c0c-db12-4e53-b278-aa230303e767,24,dcd57220-5713-4bef-ac5c-219917ce1eaa
cfc629f1-80f3-4bec-8358-a94649c8d930,33,dcd57220-5713-4bef-ac5c-219917ce1eaa
1aeeee62-8c4b-49e6-950c-ab14bd9160a0,24,dcd57220-5713-4bef-ac5c-219917ce1eaa
fa2519bc-a554-476d-9d8f-ab2264f0a039,34,dcd57220-5713-4bef-ac5c-219917ce1eaa
0c951658-5738-4e32-bc0c-dd0fec8ba750,16,dcd57220-5713-4bef-ac5c-219917ce1eaa
58abd6fe-7c49-49aa-9785-e2d2e0864ab3,10,dcd57220-5713-4bef-ac5c-219917ce1eaa
7e8fd6b2-7387-44c4-9253-e0437cd4ed33,14,dcd57220-5713-4bef-ac5c-219917ce1eaa
c494ddbc-11e5-402f-8323-e7e5be63b7ae,15,dcd57220-5713-4bef-ac5c-219917ce1eaa
7f4d50c9-7a1e-4adc-8a30-e8db5ced7c82,35,dcd57220-5713-4bef-ac5c-219917ce1eaa
3cf3b22c-aaa2-4259-9be5-e9fa4e1b8ba3,37,dcd57220-5713-4bef-ac5c-219917ce1eaa
0432f0ae-eda7-4216-b0a3-e9e14e04d2c0,39,dcd57220-5713-4bef-ac5c-219917ce1eaa
9554520b-655f-4998-a33e-f8b0abec4bb5,40,dcd57220-5713-4bef-ac5c-219917ce1eaa
8dfe3562-8d4a-4fc4-a1bd-f0ccd171c114,34,dcd57220-5713-4bef-ac5c-219917ce1eaa
7747def4-9279-415c-9e8d-fb6e2e959da3,35,dcd57220-5713-4bef-ac5c-219917ce1eaa
118f3534-8c85-4c49-9461-fd3629bb827b,33,dcd57220-5713-4bef-ac5c-219917ce1eaa
40c0c2cc-2017-4c21-9dfc-fcd9cc95d08f,25,dcd57220-5713-4bef-ac5c-219917ce1eaa
f8bae932-6eec-4549-8502-ff289907769a,29,dcd57220-5713-4bef-ac5c-219917ce1eaa
bf1e7264-8a2b-4638-90d5-ff1104c58c0d,29,dcd57220-5713-4bef-ac5c-219917ce1eaa
82ee51de-a0e7-403b-ac11-ff800a0906ed,26,dcd57220-5713-4bef-ac5c-219917ce1eaa
ffb1cde0-86a8-4dad-9840-032ea8a3d7a8,23,dcd57220-5713-4bef-ac5c-219917ce1eaa
1078c3d9-c158-47bc-92b3-0612d8d3ec15,9,dcd57220-5713-4bef-ac5c-219917ce1eaa
89e5c2ef-0868-49b4-8544-092f75257586,5,dcd57220-5713-4bef-ac5c-219917ce1eaa
be58eda5-e393-403a-b021-092170e16ca3,42,dcd57220-5713-4bef-ac5c-219917ce1eaa
b27eb590-df29-416d-904a-09da8e6af99b,20,dcd57220-5713-4bef-ac5c-219917ce1eaa
bb88bceb-05b3-42cc-89c0-0be71cc2ac42,7,dcd57220-5713-4bef-ac5c-219917ce1eaa
554304c5-6d74-453d-aab9-0b49cda0b4e0,13,dcd57220-5713-4bef-ac5c-219917ce1eaa
a3bb4588-a662-4d85-8c23-11a24432d05f,28,dcd57220-5713-4bef-ac5c-219917ce1eaa
db410371-e1c6-47e3-89ae-0d49e1e398be,21,dcd57220-5713-4bef-ac5c-219917ce1eaa
ecad6539-6bb3-402c-a3b2-2b9e2af07d5b,10,dcd57220-5713-4bef-ac5c-219917ce1eaa
f106f898-a103-4f81-ad20-2a35f1620ea1,9,dcd57220-5713-4bef-ac5c-219917ce1eaa
0b85fe05-32d8-4dd8-8ea6-29894f123371,36,dcd57220-5713-4bef-ac5c-219917ce1eaa
f9b432e3-558f-4087-9a3c-2da7b29d0a65,11,dcd57220-5713-4bef-ac5c-219917ce1eaa
bf2d92df-d6e7-4209-ab1b-281c6cd068c5,26,dcd57220-5713-4bef-ac5c-219917ce1eaa
45a109e2-00bd-44a4-ae82-26c7cbbbf9c8,32,dcd57220-5713-4bef-ac5c-219917ce1eaa
c066d1bc-3f41-430a-9ae2-224a8a82ba91,16,dcd57220-5713-4bef-ac5c-219917ce1eaa
5d37a60c-62e6-49cf-874f-214a3d3cc8e8,4,dcd57220-5713-4bef-ac5c-219917ce1eaa
2d98f394-efda-48ab-aead-2168d6f79ed2,23,dcd57220-5713-4bef-ac5c-219917ce1eaa
817c5802-0ad2-4f10-8917-232e4e9f6090,18,dcd57220-5713-4bef-ac5c-219917ce1eaa
9ed7c394-bf3e-4e08-aa8b-190a3d0a2104,20,dcd57220-5713-4bef-ac5c-219917ce1eaa
46d47e90-c978-4e06-bd48-1a8db73f205d,21,dcd57220-5713-4bef-ac5c-219917ce1eaa
74afb976-6588-4b5a-af96-1da3cc31c89a,1,dcd57220-5713-4bef-ac5c-219917ce1eaa
2b5715d3-cd4b-4f0c-b104-1d24d3a42ad9,11,dcd57220-5713-4bef-ac5c-219917ce1eaa
0b70dbf9-f899-4e80-b28c-3433132ffe91,36,dcd57220-5713-4bef-ac5c-219917ce1eaa
9e77b963-4682-4660-a309-3202f3be7f26,19,dcd57220-5713-4bef-ac5c-219917ce1eaa
0b47a5e3-7f67-46c2-92b1-32b71f46a290,40,dcd57220-5713-4bef-ac5c-219917ce1eaa
cd8576e1-c965-45ba-a613-373debc5fe9b,5,dcd57220-5713-4bef-ac5c-219917ce1eaa
3ba73133-34e3-431a-8a9b-3564270afbc8,17,dcd57220-5713-4bef-ac5c-219917ce1eaa
78d699b0-12b2-4163-9499-3956e22ccc44,21,dcd57220-5713-4bef-ac5c-219917ce1eaa
4fe974a9-4569-42ba-87ff-3ffc6280856b,13,dcd57220-5713-4bef-ac5c-219917ce1eaa
1f7676e9-5f78-4761-a238-3e6f5e7fc3b1,25,dcd57220-5713-4bef-ac5c-219917ce1eaa
1592f98d-be56-4a8c-b6a3-3d99a5c3883f,8,dcd57220-5713-4bef-ac5c-219917ce1eaa
1e35d8f0-0901-4743-b683-4124b774f9b0,18,dcd57220-5713-4bef-ac5c-219917ce1eaa
fb29c839-dd5a-4b65-b37b-42e139478db9,19,dcd57220-5713-4bef-ac5c-219917ce1eaa
f6ff6034-9e5b-4df0-859c-4b9f8c0cb7fa,31,dcd57220-5713-4bef-ac5c-219917ce1eaa
62729691-31b1-4faa-aedd-49991c28a060,22,dcd57220-5713-4bef-ac5c-219917ce1eaa
7d480eaf-ee89-44f7-86fd-4856d77f7950,19,dcd57220-5713-4bef-ac5c-219917ce1eaa
6e592260-a319-4dc8-8688-4706aa979bb1,6,dcd57220-5713-4bef-ac5c-219917ce1eaa
b1e92b43-f3ce-4468-a5a7-47a190962ca0,33,dcd57220-5713-4bef-ac5c-219917ce1eaa
2f0eb2e8-225f-4850-bdfa-4f9198ee3795,42,dcd57220-5713-4bef-ac5c-219917ce1eaa
22d47380-0492-410f-b4af-4ee2bf4eeff5,2,dcd57220-5713-4bef-ac5c-219917ce1eaa
8fba94ce-3d5b-4e73-b5cb-5751fd621fc5,30,dcd57220-5713-4bef-ac5c-219917ce1eaa
73a52677-fb5c-4c78-95bb-58209a3fcb58,32,dcd57220-5713-4bef-ac5c-219917ce1eaa
fe200c14-7fcb-44b9-8468-584b2f575a13,16,dcd57220-5713-4bef-ac5c-219917ce1eaa
4ac54124-a86a-4f9c-8ce4-56c23a6a3f40,12,dcd57220-5713-4bef-ac5c-219917ce1eaa
51956a5d-bc23-4925-b8a9-5a24e6f58a54,14,dcd57220-5713-4bef-ac5c-219917ce1eaa
ebe1633d-1a0d-4e00-9653-598a3b3c80d7,43,dcd57220-5713-4bef-ac5c-219917ce1eaa
4f8a5dab-6e72-46dc-9d9f-7256487937af,7,dcd57220-5713-4bef-ac5c-219917ce1eaa
4fb0e7a0-a9fb-4c44-b1a8-71b999e16bda,3,dcd57220-5713-4bef-ac5c-219917ce1eaa
5f060dc4-7f9a-4a34-b983-7254df23c152,3,dcd57220-5713-4bef-ac5c-219917ce1eaa
3a50092b-e259-44ba-bc38-6dd95e4efd63,22,dcd57220-5713-4bef-ac5c-219917ce1eaa
7958486a-5217-4980-a625-6d899021211e,8,dcd57220-5713-4bef-ac5c-219917ce1eaa
bda70a50-1a6c-483e-ac62-6416baa6e9b4,32,dcd57220-5713-4bef-ac5c-219917ce1eaa
3ee55d8c-06f2-44a0-8d19-62417c16f632,38,dcd57220-5713-4bef-ac5c-219917ce1eaa
1eee1a17-196b-4c8c-a6df-6b68773cad9f,6,dcd57220-5713-4bef-ac5c-219917ce1eaa
66fbe35d-f369-48d2-9d37-6b8412c68d68,30,dcd57220-5713-4bef-ac5c-219917ce1eaa
f78dd3ed-c3f7-4081-b40b-6ad36376bc0a,38,dcd57220-5713-4bef-ac5c-219917ce1eaa
e6254bb0-0d11-4778-84a4-8b45c7b0bdb3,41,dcd57220-5713-4bef-ac5c-219917ce1eaa
e336d9ef-77bc-455d-9b78-8b7cfd9a49a0,24,dcd57220-5713-4bef-ac5c-219917ce1eaa
40bbfa34-b4b6-4492-a93c-8a4d4a2b8a04,39,dcd57220-5713-4bef-ac5c-219917ce1eaa
8fb1ba2d-10f2-4da8-9486-827dc40c8f15,17,dcd57220-5713-4bef-ac5c-219917ce1eaa
5a0dc426-fa2d-4834-a7e3-83dce75a50fe,28,dcd57220-5713-4bef-ac5c-219917ce1eaa
81702257-0978-4306-9b11-862e762b747a,27,dcd57220-5713-4bef-ac5c-219917ce1eaa
e5343050-d5e4-47e2-9c28-8079ca00eb60,38,dcd57220-5713-4bef-ac5c-219917ce1eaa
f2e52a48-0e89-4d85-9e75-7cf8aca376db,26,dcd57220-5713-4bef-ac5c-219917ce1eaa
1d423062-05c5-4c72-832d-7ba62766b17e,4,dcd57220-5713-4bef-ac5c-219917ce1eaa
b5c5846c-5a53-4b3d-9e82-796c303669aa,1,dcd57220-5713-4bef-ac5c-219917ce1eaa
392ef131-573a-4880-b464-a669f0b8800a,23,dcd57220-5713-4bef-ac5c-219917ce1eaa
80f7e0bc-f5f0-4c0b-949c-a5a32f9a239e,10,dcd57220-5713-4bef-ac5c-219917ce1eaa
4bb9211d-1095-46bf-91a0-a87604af433c,1,dcd57220-5713-4bef-ac5c-219917ce1eaa
7ba9c7dc-8846-41b4-af80-9a8cdac09eee,39,dcd57220-5713-4bef-ac5c-219917ce1eaa
2bdcb38b-bc3d-4f13-8378-9a38401df6eb,27,dcd57220-5713-4bef-ac5c-219917ce1eaa
0fca03dc-c955-4932-8226-9e1e20e2a4c8,3,dcd57220-5713-4bef-ac5c-219917ce1eaa
69e5d77c-aa48-4956-a599-9c9edb7685f3,22,dcd57220-5713-4bef-ac5c-219917ce1eaa
a4116eae-c5d0-4917-b85e-a1196876a1fa,35,dcd57220-5713-4bef-ac5c-219917ce1eaa
91515f15-b260-42c4-a52c-907f0b026e5e,31,dcd57220-5713-4bef-ac5c-219917ce1eaa
6713e56d-7b2b-45e4-965e-8dbfeb26568a,37,dcd57220-5713-4bef-ac5c-219917ce1eaa
d36c6441-4752-466f-9317-9371144c9c05,2,dcd57220-5713-4bef-ac5c-219917ce1eaa
ffe5edb2-8c56-4771-8fa5-947ad577fe77,13,dcd57220-5713-4bef-ac5c-219917ce1eaa
b1e45a3e-49d3-4201-b1a5-93d61e7971a8,41,dcd57220-5713-4bef-ac5c-219917ce1eaa
c353f1ea-3abe-43bb-a8c6-96039456016f,4,dcd57220-5713-4bef-ac5c-219917ce1eaa
6b5650a4-edcb-49c0-92ff-97d617dc71dd,5,dcd57220-5713-4bef-ac5c-219917ce1eaa
106886d3-802b-4d10-9383-7ad5824e753b,2,8840f014-99f3-432b-8a66-22fca4438124
65b9ace0-12eb-49ab-934a-14991fbbbc92,1,8840f014-99f3-432b-8a66-22fca4438124
c3e28581-eae5-42d4-b876-b6a77a2ea7f7,6,3b3d3fa1-c24c-4146-b17b-2424d44af903
89562109-1315-4c21-a0c7-cad4c39da57d,20,3b3d3fa1-c24c-4146-b17b-2424d44af903
26a8d263-0d91-4481-afda-d1b98c90539a,22,3b3d3fa1-c24c-4146-b17b-2424d44af903
e316948b-5bfa-4b90-a895-dee6806d9d01,4,3b3d3fa1-c24c-4146-b17b-2424d44af903
4a317c53-88cf-42c5-9b16-edadd5afa826,4,3b3d3fa1-c24c-4146-b17b-2424d44af903
742494cd-97a4-4a76-9574-f15bd995c2ac,2,3b3d3fa1-c24c-4146-b17b-2424d44af903
11019e6c-baa0-4460-b978-177a786bf78c,21,3b3d3fa1-c24c-4146-b17b-2424d44af903
1494ca94-7337-41b5-b849-0c09948d4e4e,19,3b3d3fa1-c24c-4146-b17b-2424d44af903
69e9d05a-421b-4a4b-b84b-007a3b883002,9,3b3d3fa1-c24c-4146-b17b-2424d44af903
e69712ff-4c0c-475b-a968-0054cf834666,10,3b3d3fa1-c24c-4146-b17b-2424d44af903
668569c9-4420-4026-aedc-278261e7df39,1,3b3d3fa1-c24c-4146-b17b-2424d44af903
cb852750-4afe-4157-abce-25bda54b32cb,12,3b3d3fa1-c24c-4146-b17b-2424d44af903
321210b4-dbbf-412a-aafc-19d852089337,3,3b3d3fa1-c24c-4146-b17b-2424d44af903
fae83c83-c9c0-4a7f-9e7e-429342d51c27,3,3b3d3fa1-c24c-4146-b17b-2424d44af903
89d832db-0e15-44c1-bd66-3b4493354247,8,3b3d3fa1-c24c-4146-b17b-2424d44af903
1b0932c4-2ed7-432e-b86c-390020b7f77e,1,3b3d3fa1-c24c-4146-b17b-2424d44af903
969552da-055e-4eba-a9ef-32e45f24a603,3,3b3d3fa1-c24c-4146-b17b-2424d44af903
8588755d-aea4-4074-80e6-321ccd0c4c2b,2,3b3d3fa1-c24c-4146-b17b-2424d44af903
b5bc7823-16a8-412a-b3b9-54dd2e8f8942,16,3b3d3fa1-c24c-4146-b17b-2424d44af903
3c9d82ba-e4fc-4194-aa74-4b4d49bb872a,11,3b3d3fa1-c24c-4146-b17b-2424d44af903
2dd325f7-8d29-4fb7-8088-4f63f562b1a9,13,3b3d3fa1-c24c-4146-b17b-2424d44af903
11435688-7f0f-462f-9567-6cb0af38d6a9,7,3b3d3fa1-c24c-4146-b17b-2424d44af903
920a0e2d-bac1-482b-8f7d-6e1db4f2374a,4,3b3d3fa1-c24c-4146-b17b-2424d44af903
ce4e5f38-662f-4c60-ad2a-6e9b859a68f3,15,3b3d3fa1-c24c-4146-b17b-2424d44af903
3f58bfa7-7648-4159-8537-6f80f3c4733c,18,3b3d3fa1-c24c-4146-b17b-2424d44af903
9eba585f-e68f-4763-81a4-7c923f1d7f6d,23,3b3d3fa1-c24c-4146-b17b-2424d44af903
7bf26752-1faf-4eb3-9f11-77518b53ab74,14,3b3d3fa1-c24c-4146-b17b-2424d44af903
4436e632-5133-47f8-b72d-91d0329c8e5b,5,3b3d3fa1-c24c-4146-b17b-2424d44af903
53c81dad-b36f-4d91-bfd5-979a5bf74aa5,1,3b3d3fa1-c24c-4146-b17b-2424d44af903
66eccc0e-235d-44d6-bedf-a43c055f7d7b,17,3b3d3fa1-c24c-4146-b17b-2424d44af903
cac9511d-3181-4755-9950-9a9546e3e1ed,24,3b3d3fa1-c24c-4146-b17b-2424d44af903
